"taxonTypeCode","taxonID","acceptedTaxonID","scientificName","scientificNameAuthorship","taxonRank","vernacularName","taxonProtocolCategory","nameAccordingToID","nameAccordingToTitle","kingdom","subkingdom","infrakingdom","superdivision","division","subdivision","infradivision","parvdivision","superphylum","phylum","subphylum","infraphylum","superclass","class","subclass","infraclass","superorder","order","suborder","infraorder","section","subsection","superfamily","family","subfamily","tribe","subtribe","genus","subgenus","species","subspecies","variety","subvariety","form","subform","race","stirp","morph","abberation","unspecified","speciesGroup","specificEpithet","infraspecificEpithet"
"BEETLE","DIPSP1","DIPSP1","Diplous (Platidius) sp.","Chaudoir","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Patrobinae","Patrobini","","Diplous","Platidius","","","","","","","","","","","","","sp.",""
"BEETLE","DIPSP2","DIPSP2","Diplochaetus sp.","Chaudoir","genus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Pogonini","","Diplochaetus","","","","","","","","","","","","","","sp.",""
"BEETLE","DIPSP3","DIPSP3","Diplocheila sp.","Brullé","genus","","target","www.itis.gov","Retrieved Oct 07, 2014 from the Integrated Taxonomic Information System on-line database, http://www.itis.gov.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Licinini","","Diplocheila","","","","","","","","","","","","","","sp.",""
"BEETLE","DIPSP4","DIPSP4","Diplous sp.","Motschulsky","genus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Patrobinae","Patrobini","","Diplous","","","","","","","","","","","","","","sp.",""
"BEETLE","DIPSTR","DIPSTR","Diplocheila striatopunctata","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Licinini","","Diplocheila","Isorembus","","","","","","","","","","","","","striatopunctata",""
"BEETLE","DIPUND","DIPUND","Diplocheila undulata","Carr","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Licinini","","Diplocheila","Isorembus","","","","","","","","","","","","","undulata",""
"BEETLE","DISACI","DISACI","Discoderus acinopoides","Bates","species","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","acinopoides",""
"BEETLE","DISAEQ","DISAEQ","Discoderus aequalis","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","aequalis",""
"BEETLE","DISAGI","BLAAGI","Disenochus agilis","Sharp","species","","target","isbn: 978-0-8248-2356-6","Liebherr, J. K., and E. C. Zimmerman. 2000. Insects of Hawaii, Volume 16: Coleoptera: Carabidae: Part 1: Introduction and Tribe Platynini. Page 488. University of Hawaii Press.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Disenochus","","","","","","","","","","","","","","agilis",""
"BEETLE","DISAMO","DISAMO","Discoderus amoenus","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","amoenus",""
"BEETLE","DISANO","BLAANO","Disenochus anomalus","Blackburn","species","","target","isbn: 978-0-8248-2356-6","Liebherr, J. K., and E. C. Zimmerman. 2000. Insects of Hawaii, Volume 16: Coleoptera: Carabidae: Part 1: Introduction and Tribe Platynini. Page 488. University of Hawaii Press.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Disenochus","","","","","","","","","","","","","","anomalus",""
"BEETLE","DISATE","BLAATE","Disenochus aterrimus","Sharp","species","","target","isbn: 978-0-8248-2356-6","Liebherr, J. K., and E. C. Zimmerman. 2000. Insects of Hawaii, Volume 16: Coleoptera: Carabidae: Part 1: Introduction and Tribe Platynini. Page 488. University of Hawaii Press.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Disenochus","","","","","","","","","","","","","","aterrimus",""
"BEETLE","DISBEA","DISBEA","Discoderus beauvoisii","","species","","target","","","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","beauvoisii",""
"BEETLE","DISBRE","BLABRE","Disenochus brevipes","Sharp","species","","target","isbn: 978-0-8248-2356-6","Liebherr, J. K., and E. C. Zimmerman. 2000. Insects of Hawaii, Volume 16: Coleoptera: Carabidae: Part 1: Introduction and Tribe Platynini. Page 488. University of Hawaii Press.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Disenochus","","","","","","","","","","","","","","brevipes",""
"BEETLE","DISCEP","BLACEP","Disenochus cephalotes","Sharp","species","","target","isbn: 978-0-8248-2356-6","Liebherr, J. K., and E. C. Zimmerman. 2000. Insects of Hawaii, Volume 16: Coleoptera: Carabidae: Part 1: Introduction and Tribe Platynini. Page 488. University of Hawaii Press.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Disenochus","","","","","","","","","","","","","","cephalotes",""
"BEETLE","DISCON","DISCON","Discoderus congruens","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","congruens",""
"BEETLE","DISCOR","DISCOR","Discoderus cordicollis","Horn","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","cordicollis",""
"BEETLE","DISCRA","DISCRA","Discoderus crassicollis","Horn","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","crassicollis",""
"BEETLE","DISCROB","DISCROB","Discoderus robustus piceus","Casey","subspecies","","target","doi: 10.3897/zookeys.245.3416","Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera: Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","robustus","piceus"
"BEETLE","DISCUR","BLACUR","Disenochus curtipes","Sharp","species","","target","isbn: 978-0-8248-2356-6","Liebherr, J. K., and E. C. Zimmerman. 2000. Insects of Hawaii, Volume 16: Coleoptera: Carabidae: Part 1: Introduction and Tribe Platynini. Page 488. University of Hawaii Press.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Disenochus","","","","","","","","","","","","","","curtipes",""
"BEETLE","DISDAL","DISDAL","Discoderus dallasensis","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","dallasensis",""
"BEETLE","DISERY","BLAERY","Disenochus erythropus","Sharp","species","","target","isbn: 978-0-8248-2356-6","Liebherr, J. K., and E. C. Zimmerman. 2000. Insects of Hawaii, Volume 16: Coleoptera: Carabidae: Part 1: Introduction and Tribe Platynini. Page 488. University of Hawaii Press.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Disenochus","","","","","","","","","","","","","","erythropus",""
"BEETLE","DISFLA","BLABRE","Disenochus flavitarsus","Sharp","species","","target","isbn: 978-0-8248-2356-6","Liebherr, J. K., and E. C. Zimmerman. 2000. Insects of Hawaii, Volume 16: Coleoptera: Carabidae: Part 1: Introduction and Tribe Platynini. Page 488. University of Hawaii Press.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Disenochus","","","","","","","","","","","","","","flavitarsus",""
"BEETLE","DISFRA","BLAFRA1","Disenochus fractus","Sharp","species","","target","isbn: 978-0-8248-2356-6","Liebherr, J. K., and E. C. Zimmerman. 2000. Insects of Hawaii, Volume 16: Coleoptera: Carabidae: Part 1: Introduction and Tribe Platynini. Page 488. University of Hawaii Press.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Disenochus","","","","","","","","","","","","","","fractus",""
"BEETLE","DISIMP","DISIMP","Discoderus impotens","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","impotens",""
"BEETLE","DISLON","DISLON","Discoderus longicollis","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","longicollis",""
"BEETLE","DISLON1","BLALON1","Disenochus longipes","Sharp","species","","target","isbn: 978-0-8248-2356-6","Liebherr, J. K., and E. C. Zimmerman. 2000. Insects of Hawaii, Volume 16: Coleoptera: Carabidae: Part 1: Introduction and Tribe Platynini. Page 488. University of Hawaii Press.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Disenochus","","","","","","","","","","","","","","longipes",""
"BEETLE","DISMIC","BLAMIC1","Disenochus micantipennis","Sharp","species","","target","isbn: 978-0-8248-2356-6","Liebherr, J. K., and E. C. Zimmerman. 2000. Insects of Hawaii, Volume 16: Coleoptera: Carabidae: Part 1: Introduction and Tribe Platynini. Page 488. University of Hawaii Press.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Disenochus","","","","","","","","","","","","","","micantipennis",""
"BEETLE","DISMUN","BLAMUN","Disenochus munroi","Perkins","species","","target","isbn: 978-0-8248-2356-6","Liebherr, J. K., and E. C. Zimmerman. 2000. Insects of Hawaii, Volume 16: Coleoptera: Carabidae: Part 1: Introduction and Tribe Platynini. Page 488. University of Hawaii Press.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Disenochus","","","","","","","","","","","","","","munroi",""
"BEETLE","DISOBS","DISOBS","Discoderus obsidianus","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","obsidianus",""
"BEETLE","DISPAP","DISPAP","Discoderus papagonis","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","papagonis",""
"BEETLE","DISPAR1","DISPAR1","Discoderus parallelus","Haldeman","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","parallelus",""
"BEETLE","DISPAR2","DISPAR2","Discoderus parilis","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","parilis",""
"BEETLE","DISPER","DISPER","Discoderus peregrinus","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","peregrinus",""
"BEETLE","DISPIN","DISPIN","Discoderus pinguis","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","pinguis",""
"BEETLE","DISROB","DISROB","Discoderus robustus robustus","Horn","subspecies","","target","doi: 10.3897/zookeys.245.3416","Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera: Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","robustus","robustus"
"BEETLE","DISROB1","DISROB1","Discoderus robustus","Horn","species","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","robustus",""
"BEETLE","DISSP","DISSP","Discoderus sp.","LeConte","genus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","sp.",""
"BEETLE","DISSUB","DISSUB","Discoderus subviolaceus","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","subviolaceus",""
"BEETLE","DISSUL","BLASUL","Disenochus sulcipennis","Sharp","species","","target","isbn: 978-0-8248-2356-6","Liebherr, J. K., and E. C. Zimmerman. 2000. Insects of Hawaii, Volume 16: Coleoptera: Carabidae: Part 1: Introduction and Tribe Platynini. Page 488. University of Hawaii Press.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Disenochus","","","","","","","","","","","","","","sulcipennis",""
"BEETLE","DISSYM","DISSYM","Discoderus symbolicus","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","symbolicus",""
"BEETLE","DISTEN","DISTEN","Discoderus tenebrosus","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","tenebrosus",""
"BEETLE","DISTEX","DISTEX","Discoderus texanus","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Harpalini","","Discoderus","","","","","","","","","","","","","","texanus",""
"BEETLE","DRISP","DRISP","Drimostomatini sp.","Chaudoir","tribe","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Drimostomatini","","","","","","","","","","","","","","","","sp.",""
"BEETLE","DROBEL","DROBEL","Dromochorus belfragei","Salle","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Cicindelinae","Cicindelini","","Dromochorus","","","","","","","","","","","","","","belfragei",""
"BEETLE","DROFEN","DROFEN","Dromius fenestratus","Fabricius","species","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Lebiini","","Dromius","Dromius","","","","","","","","","","","","","fenestratus",""
"BEETLE","DROPIC","DROPIC","Dromius piceus","Dejean","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Lebiini","","Dromius","Dromius","","","","","","","","","","","","","piceus",""
"BEETLE","DROPIL","DROPIL","Dromochorus pilatei","Guerin-Meneville","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Cicindelinae","Cicindelini","","Dromochorus","","","","","","","","","","","","","","pilatei",""
"BEETLE","DROPRU","DROPRU","Dromochorus pruininus","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Cicindelinae","Cicindelini","","Dromochorus","","","","","","","","","","","","","","pruininus",""
"BEETLE","DROSP","DROSP","Dromius (Dromius) sp.","Bonelli","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Lebiini","","Dromius","Dromius","","","","","","","","","","","","","sp.",""
"BEETLE","DROSP1","DROSP1","Dromius sp.","Bonelli","genus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Lebiini","","Dromius","","","","","","","","","","","","","","sp.",""
"BEETLE","DROSP2","DROSP2","Dromochorus sp.","Guérin-Méneville","genus","","target","www.itis.gov","Retrieved Oct 07, 2014 from the Integrated Taxonomic Information System on-line database, http://www.itis.gov.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Cicindelinae","Cicindelini","","Dromochorus","","","","","","","","","","","","","","sp.",""
"BEETLE","DROVEL","DROVEL","Dromochorus velutinigrens","Johnson","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Cicindelinae","Cicindelini","","Dromochorus","","","","","","","","","","","","","","velutinigrens",""
"BEETLE","DRYAUS","DRYAUS","Drypta australis","Dejean","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Drypta","","","","","","","","","","","","","","australis",""
"BEETLE","DRYMAS","DRYMAS","Drypta mastersii","MacLeay","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Dryptini","","Drypta","","","","","","","","","","","","","","mastersii",""
"BEETLE","DRYSP","DRYSP","Drypta sp.","Latreille","genus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Dryptini","","Drypta","","","","","","","","","","","","","","sp.",""
"BEETLE","DRYSP1","DRYSP1","Dryptini sp.","Bonelli","tribe","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Dryptini","","","","","","","","","","","","","","","","sp.",""
"BEETLE","DYSABB","DYSABB","Dyschirius abbreviatus","Putzeys","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Dyschiriodes","","","","","","","","","","","","","abbreviatus",""
